chr start stop chr_12.AA/chr_12.BB
chr_12 6440001 6450000 0.00408925619834711
chr_12 6450001 6460000 0.00464429752066116
chr_12 6460001 6470000 0.0032102479338843
chr_12 6470001 6480000 0.00300710743801653
chr_12 6480001 6490000 0.00295404958677686
chr_12 6490001 6500000 0.00365223140495868
chr_12 6500001 6510000 0.00322677685950413
chr_12 6510001 6520000 0.00332347107438017
chr_12 6520001 6530000 0.00468578512396694
chr_12 6530001 6540000 0.00419355371900826
chr_12 6540001 6550000 0.00554942148760331
chr_12 6550001 6560000 0.00695206611570248
chr_12 6560001 6570000 0.00730512396694215
chr_12 6570001 6580000 0.00649355371900826
chr_12 6580001 6590000 0.00404760330578512
chr_12 6590001 6600000 0.00430198347107438
chr_12 6600001 6610000 0.0055297520661157
chr_12 6610001 6620000 0.00753305785123967
chr_12 6620001 6630000 0.00587239669421488
chr_12 6630001 6640000 0.00571289256198347
chr_12 6640001 6650000 0.00463371900826446
chr_12 6650001 6660000 0.00456793388429752
chr_12 6660001 6670000 0.00331619834710744
chr_12 6670001 6680000 0.00353239669421488
chr_12 6680001 6690000 0.00350049586776859
chr_12 6690001 6700000 0.0026102479338843
chr_12 6700001 6710000 0.00369801652892562
chr_12 6710001 6720000 0.00569090909090909
chr_12 6720001 6730000 0.00547471074380165
chr_12 6730001 6740000 0.00658214876033058
chr_12 6740001 6750000 0.00539438016528926
chr_12 6750001 6760000 0.00526462809917355
chr_12 6760001 6770000 0.00467355371900826
chr_12 6770001 6780000 0.0053998347107438
chr_12 6780001 6790000 0.00620793388429752
chr_12 6790001 6800000 0.00779652892561983
chr_12 6800001 6810000 0.00571388429752066
chr_12 6810001 6820000 0.00584165289256198
chr_12 6820001 6830000 0.00587421487603306
chr_12 6830001 6840000 0.00536710743801653
chr_12 6840001 6850000 0.00359553719008265
chr_12 6850001 6860000 0.00715289256198347
chr_12 6860001 6870000 0.00651388429752066
chr_12 6870001 6880000 0.0054299173553719
chr_12 6880001 6890000 0.00634446280991736
chr_12 6890001 6900000 0.00463884297520661
chr_12 6900001 6910000 0.00581586776859504
chr_12 6910001 6920000 0.00657090909090909
chr_12 6920001 6930000 0.0073895867768595
chr_12 6930001 6940000 0.00660694214876033
chr_12 6940001 6950000 0.00605652892561983
chr_12 6950001 6960000 0.00732148760330578
chr_12 6960001 6970000 0.00717074380165289
chr_12 6970001 6980000 0.00434280991735537
chr_12 6980001 6990000 0.00634363636363636
chr_12 6990001 7e+06 0.00516661157024793
chr_12 7000001 7010000 0.00489074380165289
chr_12 7010001 7020000 0.00424743801652893
chr_12 7020001 7030000 0.000467603305785124
chr_12 7030001 7040000 0.00679173553719008
chr_12 7040001 7050000 0.00558396694214876
chr_12 7050001 7060000 0.00625702479338843
chr_12 7060001 7070000 0.00590479338842975
chr_12 7070001 7080000 0.00543123966942149
chr_12 7080001 7090000 0.00549867768595041
chr_12 7090001 7100000 0.00411090909090909
chr_12 7100001 7110000 0.00557471074380165
chr_12 7110001 7120000 0.00446280991735537
chr_12 7120001 7130000 0.0054801652892562
chr_12 7130001 7140000 0.00448165289256198
chr_12 7140001 7150000 0.00457173553719008
chr_12 7150001 7160000 0.00518198347107438
chr_12 7160001 7170000 0.00484446280991736
chr_12 7170001 7180000 0.00416462809917355
chr_12 7180001 7190000 0.00461586776859504
chr_12 7190001 7200000 0.00471504132231405
chr_12 7200001 7210000 0.00631669421487603
chr_12 7210001 7220000 0.00642694214876033
chr_12 7220001 7230000 0.00436909090909091
chr_12 7230001 7240000 0.00570165289256198
chr_12 7240001 7250000 0.00608446280991736
chr_12 7250001 7260000 0.00534528925619835
chr_12 7260001 7270000 0.00460165289256198
chr_12 7270001 7280000 0.00455933884297521
chr_12 7280001 7290000 0.00584743801652893
chr_12 7290001 7300000 0.00535487603305785
chr_12 7300001 7310000 0.00606611570247934
chr_12 7310001 7320000 0.00422628099173554
chr_12 7320001 7330000 0.00398876033057851
chr_12 7330001 7340000 0.00239404958677686
chr_12 7340001 7350000 0.00383735537190083
chr_12 7350001 7360000 0.00357669421487603
chr_12 7360001 7370000 0.00293553719008264
chr_12 7370001 7380000 0.00034198347107438
chr_12 7380001 7390000 0
chr_12 7390001 7400000 0
chr_12 7400001 7410000 0.000368595041322314
chr_12 7410001 7420000 0.0025596694214876
chr_12 7420001 7430000 0.00365735537190083
chr_12 7430001 7440000 0.00327834710743802
chr_12 7440001 7450000 0.0040401652892562
chr_12 7450001 7460000 0.00358314049586777
chr_12 7460001 7470000 0.00355123966942149
chr_12 7470001 7480000 0.00566082644628099
chr_12 7480001 7490000 0.00355206611570248
chr_12 7490001 7500000 0.00369157024793388
chr_12 7500001 7510000 0.00588231404958678
chr_12 7510001 7520000 0.00429685950413223
chr_12 7520001 7530000 0.00307123966942149
chr_12 7530001 7540000 0.00308925619834711
chr_12 7540001 7550000 0.00346280991735537
chr_12 7550001 7560000 0.00682297520661157
chr_12 7560001 7570000 0.00511454545454545
chr_12 7570001 7580000 0.00457107438016529
chr_12 7580001 7590000 0.00612545454545455
chr_12 7590001 7600000 0.00477438016528926
chr_12 7600001 7610000 0.0047502479338843
chr_12 7610001 7620000 0.00658214876033058
chr_12 7620001 7630000 0.0041603305785124
chr_12 7630001 7640000 0.00494165289256198
chr_12 7640001 7650000 0.00378611570247934
chr_12 7650001 7660000 0.00487834710743802
chr_12 7660001 7670000 0.00374
chr_12 7670001 7680000 0.00524363636363636
chr_12 7680001 7690000 0.0068502479338843
chr_12 7690001 7700000 0.00415173553719008
chr_12 7700001 7710000 0.00489421487603306
chr_12 7710001 7720000 0.00363123966942149
chr_12 7720001 7730000 0.00416413223140496
chr_12 7730001 7740000 0.00436396694214876
chr_12 7740001 7750000 0.00366578512396694
chr_12 7750001 7760000 0.00531818181818182
chr_12 7760001 7770000 0.00398314049586777
chr_12 7770001 7780000 0.00479322314049587
chr_12 7780001 7790000 0.00415851239669422
chr_12 7790001 7800000 0.00430925619834711
chr_12 7800001 7810000 0.0074097520661157
chr_12 7810001 7820000 0.00540876033057851
chr_12 7820001 7830000 0.00503438016528926
chr_12 7830001 7840000 0.0050398347107438
chr_12 7840001 7850000 0.00581322314049587
chr_12 7850001 7860000 0.00498909090909091
chr_12 7860001 7870000 0.0057
chr_12 7870001 7880000 0.00587305785123967
chr_12 7880001 7890000 0.00518214876033058
chr_12 7890001 7900000 0.00457074380165289
chr_12 7900001 7910000 0.00344694214876033
chr_12 7910001 7920000 0.00383140495867769
chr_12 7920001 7930000 0.00527652892561984
chr_12 7930001 7940000 0.00544876033057851
chr_12 7940001 7950000 0.00454545454545455
chr_12 7950001 7960000 0.00490231404958678
chr_12 7960001 7970000 0.0056297520661157
chr_12 7970001 7980000 0.00465305785123967
chr_12 7980001 7990000 0.00361504132231405
chr_12 7990001 8e+06 0.00601289256198347
chr_12 8000001 8010000 0.0058499173553719
chr_12 8010001 8020000 0.00693322314049587
chr_12 8020001 8030000 0.00584330578512397
chr_12 8030001 8040000 0.00551388429752066
chr_12 8040001 8050000 0.00553421487603306
chr_12 8050001 8060000 0.00564859504132231
chr_12 8060001 8070000 0.00486181818181818
chr_12 8070001 8080000 0.0045998347107438
chr_12 8080001 8090000 0.00514214876033058
chr_12 8090001 8100000 0.00213669421487603
chr_12 8100001 8110000 0.00288165289256198
chr_12 8110001 8120000 0.00405900826446281
chr_12 8120001 8130000 0.00566677685950413
chr_12 8130001 8140000 0.00500363636363636
chr_12 8140001 8150000 0.00510727272727273
chr_12 8150001 8160000 0.00403586776859504
chr_12 8160001 8170000 0.00399206611570248
chr_12 8170001 8180000 0.00339619834710744
chr_12 8180001 8190000 0.00375206611570248
chr_12 8190001 8200000 0.00526165289256198
chr_12 8200001 8210000 0.00572280991735537
chr_12 8210001 8220000 0.00410165289256198
chr_12 8220001 8230000 0.00596859504132231
chr_12 8230001 8240000 0.00477471074380165
chr_12 8240001 8250000 0.00425801652892562
chr_12 8250001 8260000 0.0029895867768595
chr_12 8260001 8270000 0.00444578512396694
chr_12 8270001 8280000 0.00497785123966942
chr_12 8280001 8290000 0.00790214876033058
chr_12 8290001 8300000 0.00441090909090909
chr_12 8300001 8310000 0.0031795041322314
chr_12 8310001 8320000 0.00405834710743802
chr_12 8320001 8330000 0.00600561983471074
chr_12 8330001 8340000 0.00362528925619835
chr_12 8340001 8350000 0.00549900826446281
chr_12 8350001 8360000 0.00469520661157025
chr_12 8360001 8370000 0.00265933884297521
chr_12 8370001 8380000 0.00434181818181818
chr_12 8380001 8390000 0.00369338842975207
chr_12 8390001 8400000 0.00371107438016529
chr_12 8400001 8410000 0.00374148760330579
chr_12 8410001 8420000 0.00380363636363636
chr_12 8420001 8430000 0.00127239669421488
chr_12 8430001 8440000 0.00192578512396694
chr_12 8440001 8450000 0.00398495867768595
chr_12 8450001 8460000 0.00408842975206612
chr_12 8460001 8470000 0.00334330578512397
chr_12 8470001 8480000 0.0037198347107438
chr_12 8480001 8490000 0.00455421487603306
chr_12 8490001 8500000 0.00637785123966942
chr_12 8500001 8510000 0.00680264462809917
chr_12 8510001 8520000 0.00482776859504132
chr_12 8520001 8530000 0.0046404958677686
chr_12 8530001 8540000 0.00484099173553719
chr_12 8540001 8550000 0.00527487603305785
chr_12 8550001 8560000 0.00343735537190083
chr_12 8560001 8570000 0.00248198347107438
chr_12 8570001 8580000 0.00512892561983471
chr_12 8580001 8590000 0.00559272727272727
chr_12 8590001 8600000 0.00554082644628099
chr_12 8600001 8610000 0.00473107438016529
chr_12 8610001 8620000 0.00501752066115702
chr_12 8620001 8630000 0.00450115702479339
chr_12 8630001 8640000 0.00449140495867769
chr_12 8640001 8650000 0.00514512396694215
chr_12 8650001 8660000 0.00487619834710744
chr_12 8660001 8670000 0.00552
chr_12 8670001 8680000 0.00472826446280992
chr_12 8680001 8690000 0.00464247933884298
chr_12 8690001 8700000 0.00396512396694215
chr_12 8700001 8710000 0.00441487603305785
chr_12 8710001 8720000 0.00491272727272727
chr_12 8720001 8730000 0.00517553719008264
chr_12 8730001 8740000 0.0053297520661157
chr_12 8740001 8750000 0.00400297520661157
chr_12 8750001 8760000 0.00315305785123967
chr_12 8760001 8770000 0.00411239669421488
chr_12 8770001 8780000 0.00518595041322314
chr_12 8780001 8790000 0.00476512396694215
chr_12 8790001 8800000 0.00491190082644628
chr_12 8800001 8810000 0.0056396694214876
chr_12 8810001 8820000 0.00536545454545455
chr_12 8820001 8830000 0.00509404958677686
chr_12 8830001 8840000 0.00415834710743802
chr_12 8840001 8850000 0.00463834710743802
chr_12 8850001 8860000 0.00508413223140496
chr_12 8860001 8870000 0.00551719008264463
chr_12 8870001 8880000 0.00616347107438017
chr_12 8880001 8890000 0.00412115702479339
chr_12 8890001 8900000 0.00495272727272727
chr_12 8900001 8910000 0.00440082644628099
chr_12 8910001 8920000 0.00323206611570248
chr_12 8920001 8930000 0.00460347107438017
chr_12 8930001 8940000 0.00408148760330578
chr_12 8940001 8950000 0.00618347107438017
chr_12 8950001 8960000 0.00510876033057851
chr_12 8960001 8970000 0.00490231404958678
chr_12 8970001 8980000 0.00515669421487603
chr_12 8980001 8990000 0.00483487603305785
chr_12 8990001 9e+06 0.00645652892561984
chr_12 9000001 9010000 0.00482826446280992
chr_12 9010001 9020000 0.0056495867768595
chr_12 9020001 9030000 0.00566314049586777
chr_12 9030001 9040000 0.00453190082644628
chr_12 9040001 9050000 0.00443537190082645
chr_12 9050001 9060000 0.00401404958677686
chr_12 9060001 9070000 0.00478347107438017
chr_12 9070001 9080000 0.00299619834710744
chr_12 9080001 9090000 0.00518942148760331
chr_12 9090001 9100000 0.00482446280991736
chr_12 9100001 9110000 0.00360347107438017
chr_12 9110001 9120000 0.00438132231404959
chr_12 9120001 9130000 0.00565123966942149
chr_12 9130001 9140000 0.00584925619834711
chr_12 9140001 9150000 0.00550826446280992
chr_12 9150001 9160000 0.00524743801652893
chr_12 9160001 9170000 0.0069695867768595
chr_12 9170001 9180000 0.00701371900826446
chr_12 9180001 9190000 0.00534380165289256
chr_12 9190001 9200000 0.00633702479338843
chr_12 9200001 9210000 0.00570512396694215
chr_12 9210001 9220000 0.00404545454545455
chr_12 9220001 9230000 0.00404677685950413
chr_12 9230001 9240000 0.00336280991735537
chr_12 9240001 9250000 0.00476495867768595
chr_12 9250001 9260000 0.00583950413223141
chr_12 9260001 9270000 0.0056396694214876
chr_12 9270001 9280000 0.00512512396694215
chr_12 9280001 9290000 0.00506132231404959
chr_12 9290001 9300000 0.0043502479338843
chr_12 9300001 9310000 0.00449669421487603
chr_12 9310001 9320000 0.00344314049586777
chr_12 9320001 9330000 0.00440694214876033
chr_12 9330001 9340000 0.00433685950413223
chr_12 9340001 9350000 0.00387768595041322
chr_12 9350001 9360000 0.00458528925619835
chr_12 9360001 9370000 0.00375355371900826
chr_12 9370001 9380000 0.00217917355371901
chr_12 9380001 9390000 0.00137421487603306
chr_12 9390001 9400000 0.00252280991735537
chr_12 9400001 9410000 0.00238429752066116
chr_12 9410001 9420000 0.0035702479338843
chr_12 9420001 9430000 0.00382082644628099
chr_12 9430001 9440000 0.00432
chr_12 9440001 9450000 0.00495867768595041
chr_12 9450001 9460000 0.00386793388429752
chr_12 9460001 9470000 0.0031804958677686
chr_12 9470001 9480000 0.0030902479338843
chr_12 9480001 9490000 0.00469520661157025
chr_12 9490001 9500000 0.00555355371900826
chr_12 9500001 9510000 0.00541057851239669
chr_12 9510001 9520000 0.00485371900826446
chr_12 9520001 9530000 0.00644793388429752
chr_12 9530001 9540000 0.00610561983471074
chr_12 9540001 9550000 0.00772876033057851
chr_12 9550001 9560000 0.00614082644628099
chr_12 9560001 9570000 0.00464396694214876
chr_12 9570001 9580000 0.00690826446280992
chr_12 9580001 9590000 0.00675322314049587
chr_12 9590001 9600000 0.00455867768595041
chr_12 9600001 9610000 0.00351322314049587
chr_12 9610001 9620000 0.00520347107438017
chr_12 9620001 9630000 0.0040699173553719
chr_12 9630001 9640000 0.00387289256198347
chr_12 9640001 9650000 0.0050297520661157
chr_12 9650001 9660000 0.00454165289256198
chr_12 9660001 9670000 0.00552909090909091
chr_12 9670001 9680000 0.00565239669421488
chr_12 9680001 9690000 0.00532429752066116
chr_12 9690001 9700000 0.00412297520661157
chr_12 9700001 9710000 0.00348099173553719
chr_12 9710001 9720000 0.00389867768595041
chr_12 9720001 9730000 0.00610942148760331
chr_12 9730001 9740000 0.00627256198347107
chr_12 9740001 9750000 0.00705140495867769
chr_12 9750001 9760000 0.00569504132231405
chr_12 9760001 9770000 0.00583702479338843
chr_12 9770001 9780000 0.00388661157024793
chr_12 9780001 9790000 0.00549471074380165
chr_12 9790001 9800000 0.00776942148760331
chr_12 9800001 9810000 0.00746446280991736
chr_12 9810001 9820000 0.00544314049586777
chr_12 9820001 9830000 0.00588694214876033
chr_12 9830001 9840000 0.00561190082644628
chr_12 9840001 9850000 0.00504644628099174
chr_12 9850001 9860000 0.00378247933884298
chr_12 9860001 9870000 0.00426925619834711
chr_12 9870001 9880000 0.00582677685950413
chr_12 9880001 9890000 0.00420809917355372
chr_12 9890001 9900000 0.00594264462809917
chr_12 9900001 9910000 0.00388247933884298
chr_12 9910001 9920000 0.00430363636363636
chr_12 9920001 9930000 0.00592198347107438
chr_12 9930001 9940000 0.0059601652892562
chr_12 9940001 9950000 0.00530694214876033
chr_12 9950001 9960000 0.00636859504132231
chr_12 9960001 9970000 0.0044198347107438
chr_12 9970001 9980000 0.00427140495867769
chr_12 9980001 9990000 0.00565355371900826
chr_12 9990001 1e+07 0.00579090909090909
chr_12 10000001 10010000 0.00644611570247934
chr_12 10010001 10020000 0.0037504132231405
chr_12 10020001 10030000 0.00242082644628099
chr_12 10030001 10040000 0.00235487603305785
chr_12 10040001 10050000 0.00232727272727273
chr_12 10050001 10060000 0.00280380165289256
chr_12 10060001 10070000 0.00213090909090909
chr_12 10070001 10080000 0.00200809917355372
chr_12 10080001 10090000 0.00423520661157025
chr_12 10090001 10100000 0.00571917355371901
chr_12 10100001 10110000 0.00448115702479339
chr_12 10110001 10120000 0.00560214876033058
chr_12 10120001 10130000 0.00461586776859504
chr_12 10130001 10140000 0.00540132231404959
chr_12 10140001 10150000 0.00494710743801653
chr_12 10150001 10160000 0.0053295867768595
chr_12 10160001 10170000 0.00491223140495868
chr_12 10170001 10180000 0.00263834710743802
chr_12 10180001 10190000 0.00560066115702479
chr_12 10190001 10200000 0.00546942148760331
chr_12 10200001 10210000 0.00464826446280992
chr_12 10210001 10220000 0.00472528925619835
chr_12 10220001 10230000 0.00223074380165289
chr_12 10230001 10240000 0.00256644628099174
chr_12 10240001 10250000 0.00286727272727273
chr_12 10250001 10260000 0.00333719008264463
chr_12 10260001 10270000 0.00389586776859504
chr_12 10270001 10280000 0.00603570247933884
chr_12 10280001 10290000 0.0060596694214876
chr_12 10290001 10300000 0.00644611570247934
chr_12 10300001 10310000 0.00405768595041322
chr_12 10310001 10320000 0.00631239669421488
chr_12 10320001 10330000 0.00663669421487603
chr_12 10330001 10340000 0.00482314049586777
chr_12 10340001 10350000 0.00443388429752066
chr_12 10350001 10360000 0.00501107438016529
chr_12 10360001 10370000 0.0031201652892562
chr_12 10370001 10380000 0.0027300826446281
chr_12 10380001 10390000 0.00353454545454545
chr_12 10390001 10400000 0.00367619834710744
chr_12 10400001 10410000 0.0032499173553719
chr_12 10410001 10420000 0.00309206611570248
chr_12 10420001 10430000 0.00343123966942149
chr_12 10430001 10440000 0.00290330578512397
chr_12 10440001 10450000 0.00274314049586777
chr_12 10450001 10460000 0.00327074380165289
chr_12 10460001 10470000 0.00394413223140496
chr_12 10470001 10480000 0.0054299173553719
chr_12 10480001 10490000 0.00599322314049587
chr_12 10490001 10500000 0.00378231404958678
chr_12 10500001 10510000 0.00160231404958678
chr_12 10510001 10520000 0.00558512396694215
chr_12 10520001 10530000 0.00651074380165289
chr_12 10530001 10540000 0.00431537190082645
chr_12 10540001 10550000 0.00575272727272727
chr_12 10550001 10560000 0.00344595041322314
chr_12 10560001 10570000 0.00421190082644628
chr_12 10570001 10580000 0.00470297520661157
chr_12 10580001 10590000 0.00366892561983471
chr_12 10590001 10600000 0.00331834710743802
chr_12 10600001 10610000 0.00333338842975207
chr_12 10610001 10620000 0.00341570247933884
chr_12 10620001 10630000 0.00540628099173554
chr_12 10630001 10640000 0.00300892561983471
chr_12 10640001 10650000 0.00323884297520661
chr_12 10650001 10660000 0.00298214876033058
chr_12 10660001 10670000 0.00531520661157025
chr_12 10670001 10680000 0.00533834710743802
chr_12 10680001 10690000 0.00364859504132231
chr_12 10690001 10700000 0.00554793388429752
chr_12 10700001 10710000 0.00489537190082645
chr_12 10710001 10720000 0.00401851239669421
chr_12 10720001 10730000 0.00431603305785124
chr_12 10730001 10740000 0.00532561983471074
chr_12 10740001 10750000 0.0029099173553719
chr_12 10750001 10760000 0.00390330578512397
chr_12 10760001 10770000 0.00404826446280992
chr_12 10770001 10780000 0.00442247933884298
chr_12 10780001 10790000 0.00460743801652893
chr_12 10790001 10800000 0.0039795041322314
chr_12 10800001 10810000 0.00347190082644628
chr_12 10810001 10820000 0.00396561983471074
chr_12 10820001 10830000 0.00687322314049587
chr_12 10830001 10840000 0.00484231404958678
chr_12 10840001 10850000 0.00486876033057851
chr_12 10850001 10860000 0.00499206611570248
chr_12 10860001 10870000 0.00539785123966942
chr_12 10870001 10880000 0.00534760330578512
chr_12 10880001 10890000 0.00493338842975207
chr_12 10890001 10900000 0.00329173553719008
chr_12 10900001 10910000 0.00181074380165289
chr_12 10910001 10920000 0.00408561983471074
chr_12 10920001 10930000 0.00467239669421488
chr_12 10930001 10940000 0.00432595041322314
chr_12 10940001 10950000 0.00379702479338843
chr_12 10950001 10960000 0.00326661157024793
chr_12 10960001 10970000 0.00475471074380165
chr_12 10970001 10980000 0.00358165289256198
chr_12 10980001 10990000 0.00291438016528926
chr_12 10990001 1.1e+07 0.00194611570247934
chr_12 11000001 11010000 0.00240644628099174
chr_12 11010001 11020000 0.00176231404958678
chr_12 11020001 11030000 0.00230644628099174
chr_12 11030001 11040000 0.00236446280991736
chr_12 11040001 11050000 0.00247272727272727
chr_12 11050001 11060000 0.00238561983471074
chr_12 11060001 11070000 0.00142743801652893
chr_12 11070001 11080000 0.00243537190082645
chr_12 11080001 11090000 0.00218528925619835
chr_12 11090001 11100000 0.00210727272727273
chr_12 11100001 11110000 0.00212677685950413
chr_12 11110001 11120000 0.00278826446280992
chr_12 11120001 11130000 0.00166115702479339
chr_12 11130001 11140000 0.00245256198347107
chr_12 11140001 11150000 0.00283256198347107
chr_12 11150001 11160000 0.00530495867768595
chr_12 11160001 11170000 0.00527652892561984
chr_12 11170001 11180000 0.00464099173553719
chr_12 11180001 11190000 0.00614727272727273
chr_12 11190001 11200000 0.0075104132231405
chr_12 11200001 11210000 0.00924793388429752
chr_12 11210001 11220000 0.00658082644628099
chr_12 11220001 11230000 0.00649586776859504
chr_12 11230001 11240000 0.00702264462809917
chr_12 11240001 11250000 0.00552528925619835
chr_12 11250001 11260000 0.00576892561983471
chr_12 11260001 11270000 0.00323669421487603
chr_12 11270001 11280000 0.00221917355371901
chr_12 11280001 11290000 0.00124479338842975
chr_12 11290001 11300000 0.00216528925619835
chr_12 11300001 11310000 0.00515371900826446
chr_12 11310001 11320000 0.00533735537190083
chr_12 11320001 11330000 0.00714396694214876
chr_12 11330001 11340000 0.00612396694214876
chr_12 11340001 11350000 0.00586925619834711
chr_12 11350001 11360000 0.00512115702479339
chr_12 11360001 11370000 0.00532892561983471
chr_12 11370001 11380000 0.00553057851239669
chr_12 11380001 11390000 0.00448495867768595
chr_12 11390001 11400000 0.00462099173553719
chr_12 11400001 11410000 0.00528363636363636
chr_12 11410001 11420000 0.00625438016528926
chr_12 11420001 11430000 0.00444330578512397
chr_12 11430001 11440000 0.00482115702479339
chr_12 11440001 11450000 0.00686561983471074
chr_12 11450001 11460000 0.0047003305785124
chr_12 11460001 11470000 0.00582909090909091
chr_12 11470001 11480000 0.0056900826446281
chr_12 11480001 11490000 0.00487256198347107
chr_12 11490001 11500000 0.00322231404958678
chr_12 11500001 11510000 0.00164611570247934
chr_12 11510001 11520000 0.00134
chr_12 11520001 11530000 0.00168528925619835
chr_12 11530001 11540000 0.00199355371900826
chr_12 11540001 11550000 0.000886115702479339
chr_12 11550001 11560000 0.000946611570247934
chr_12 11560001 11570000 0.00121652892561983
chr_12 11570001 11580000 0.00158198347107438
chr_12 11580001 11590000 0.00199454545454545
chr_12 11590001 11600000 0.00498148760330579
chr_12 11600001 11610000 0.00518264462809917
chr_12 11610001 11620000 0.00408297520661157
chr_12 11620001 11630000 0.00276859504132231
chr_12 11630001 11640000 0.00518925619834711
chr_12 11640001 11650000 0.00551305785123967
chr_12 11650001 11660000 0.00405256198347107
chr_12 11660001 11670000 0.00356214876033058
chr_12 11670001 11680000 0.00324132231404959
chr_12 11680001 11690000 0.00452165289256198
chr_12 11690001 11700000 0.00226578512396694
chr_12 11700001 11710000 0.00260512396694215
chr_12 11710001 11720000 0.00233834710743802
chr_12 11720001 11730000 0.00279454545454545
chr_12 11730001 11740000 0.00181669421487603
chr_12 11740001 11750000 0.00192264462809917
chr_12 11750001 11760000 0.00257504132231405
chr_12 11760001 11770000 0.0021697520661157
chr_12 11770001 11780000 0.00183190082644628
chr_12 11780001 11790000 0.00142826446280992
chr_12 11790001 11800000 0.00316925619834711
chr_12 11800001 11810000 0.00184793388429752
chr_12 11810001 11820000 0.00230876033057851
chr_12 11820001 11830000 0.00234380165289256
chr_12 11830001 11840000 0.00299256198347107
chr_12 11840001 11850000 0.00251636363636364
chr_12 11850001 11860000 0.00448247933884298
chr_12 11860001 11870000 0.00432578512396694
chr_12 11870001 11880000 0.0041996694214876
chr_12 11880001 11890000 0.00469471074380165
chr_12 11890001 11900000 0.00712595041322314
chr_12 11900001 11910000 0.00547537190082645
chr_12 11910001 11920000 0.00541239669421488
chr_12 11920001 11930000 0.00364528925619835
chr_12 11930001 11940000 0.00253752066115703
chr_12 11940001 11950000 0.00259206611570248
chr_12 11950001 11960000 0.00296809917355372
chr_12 11960001 11970000 0.00282793388429752
chr_12 11970001 11980000 0.00250280991735537
chr_12 11980001 11990000 0.00358479338842975
chr_12 11990001 1.2e+07 0.00443900826446281
chr_12 12000001 12010000 0.00398082644628099
chr_12 12010001 12020000 0.00439289256198347
chr_12 12020001 12030000 0.00341785123966942
chr_12 12030001 12040000 0.00332809917355372
chr_12 12040001 12050000 0.00251834710743802
chr_12 12050001 12060000 0.00135603305785124
chr_12 12060001 12070000 0.00258165289256198
chr_12 12070001 12080000 0.00269570247933884
chr_12 12080001 12090000 0.00251900826446281
chr_12 12090001 12100000 0.00244644628099174
chr_12 12100001 12110000 0.00200793388429752
chr_12 12110001 12120000 0.00248661157024793
chr_12 12120001 12130000 0.00446380165289256
chr_12 12130001 12140000 0.0046003305785124
chr_12 12140001 12150000 0.00526876033057851
chr_12 12150001 12160000 0.00588628099173554
chr_12 12160001 12170000 0.00578165289256198
chr_12 12170001 12180000 0.00428165289256198
chr_12 12180001 12190000 0.00372909090909091
chr_12 12190001 12200000 0.00300479338842975
chr_12 12200001 12210000 0.00124099173553719
chr_12 12210001 12220000 0.00194842975206612
chr_12 12220001 12230000 0.00235471074380165
chr_12 12230001 12240000 0.00285454545454545
chr_12 12240001 12250000 0.00438842975206612
chr_12 12250001 12260000 0.00537834710743802
chr_12 12260001 12270000 0.00460892561983471
chr_12 12270001 12280000 0.00291752066115702
chr_12 12280001 12290000 0.00182314049586777
chr_12 12290001 12300000 0.0027198347107438
chr_12 12300001 12310000 0.00503454545454545
chr_12 12310001 12320000 0.00512677685950413
chr_12 12320001 12330000 0.00428545454545455
chr_12 12330001 12340000 0.00344710743801653
chr_12 12340001 12350000 0.00304198347107438
chr_12 12350001 12360000 0.00252115702479339
chr_12 12360001 12370000 0.00220595041322314
chr_12 12370001 12380000 0.00244413223140496
chr_12 12380001 12390000 0.00182727272727273
chr_12 12390001 12400000 0.00234561983471074
chr_12 12400001 12410000 0.00328231404958678
chr_12 12410001 12420000 0.00347438016528926
chr_12 12420001 12430000 0.00401256198347107
chr_12 12430001 12440000 0.00353851239669421
chr_12 12440001 12450000 0.00349867768595041
chr_12 12450001 12460000 0.00537867768595041
chr_12 12460001 12470000 0.00472578512396694
chr_12 12470001 12480000 0.00665619834710744
chr_12 12480001 12490000 0.00560677685950413
chr_12 12490001 12500000 0.00582347107438017
chr_12 12500001 12510000 0.00669388429752066
chr_12 12510001 12520000 0.00569884297520661
chr_12 12520001 12530000 0.00646909090909091
chr_12 12530001 12540000 0.00585553719008264
chr_12 12540001 12550000 0.00583289256198347
chr_12 12550001 12560000 0.00386330578512397
chr_12 12560001 12570000 0.00261917355371901
chr_12 12570001 12580000 0.00165537190082645
chr_12 12580001 12590000 0.00138694214876033
chr_12 12590001 12600000 0.00200181818181818
chr_12 12600001 12610000 0.00265917355371901
chr_12 12610001 12620000 0.00453818181818182
chr_12 12620001 12630000 0.00587834710743802
chr_12 12630001 12640000 0.00426842975206612
chr_12 12640001 12650000 0.00515537190082645
chr_12 12650001 12660000 0.00468595041322314
chr_12 12660001 12670000 0.00407801652892562
chr_12 12670001 12680000 0.00500859504132231
chr_12 12680001 12690000 0.00365289256198347
chr_12 12690001 12700000 0.00452198347107438
chr_12 12700001 12710000 0.00510793388429752
chr_12 12710001 12720000 0.0042
chr_12 12720001 12730000 0.00379190082644628
chr_12 12730001 12740000 0.00332776859504132
chr_12 12740001 12750000 0.00441685950413223
chr_12 12750001 12760000 0.00342429752066116
chr_12 12760001 12770000 0.00245801652892562
chr_12 12770001 12780000 0.00255338842975207
chr_12 12780001 12790000 0.00232363636363636
chr_12 12790001 12800000 0.00282165289256198
