chr start stop Azores Belgium Canary CapeVerde Spain_Caz
chr_21 2510001 2520000 0.00535897435897436 0.00641777777777778 0.00665777777777778 0.00568363636363636 0.00631333333333333
chr_21 2520001 2530000 0.00496666666666667 0.0067 0.00579333333333333 0.00502181818181818 0.00540666666666667
chr_21 2530001 2540000 0.00484102564102564 0.00570222222222222 0.00536444444444444 0.00464727272727273 0.00482
chr_21 2540001 2550000 0.00614358974358974 0.00655111111111111 0.00569333333333333 0.00555636363636364 0.00622666666666667
chr_21 2550001 2560000 0.00454102564102564 0.00520666666666667 0.00468666666666667 0.00436 0.00465333333333333
chr_21 2560001 2570000 0.00583333333333333 0.0067 0.00654444444444444 0.00570181818181818 0.00718666666666667
chr_21 2570001 2580000 0.00304102564102564 0.0043 0.00369555555555556 0.00317818181818182 0.00369777777777778
chr_21 2580001 2590000 0.00492820512820513 0.00583555555555556 0.00582666666666667 0.00499272727272727 0.00525111111111111
chr_21 2590001 2600000 0.00408717948717949 0.00537111111111111 0.00504666666666667 0.00481454545454545 0.00530444444444444
chr_21 2600001 2610000 0.00735641025641026 0.00755777777777778 0.00712222222222222 0.00722181818181818 0.00677333333333333
chr_21 2610001 2620000 0.0036974358974359 0.00504222222222222 0.00470222222222222 0.00388363636363636 0.00438666666666667
chr_21 2620001 2630000 0.00351538461538462 0.00333111111111111 0.00361777777777778 0.00356363636363636 0.00374
chr_21 2630001 2640000 0.00362564102564103 0.00372888888888889 0.00389555555555556 0.00342181818181818 0.00402444444444445
chr_21 2640001 2650000 0.00215897435897436 0.00266666666666667 0.00251555555555556 0.00186545454545455 0.00206444444444444
chr_21 2650001 2660000 0.00318461538461538 0.00330888888888889 0.00376888888888889 0.00268363636363636 0.00312
chr_21 2660001 2670000 0.00303589743589744 0.00424888888888889 0.00397111111111111 0.00341090909090909 0.00363333333333333
chr_21 2670001 2680000 0.00362051282051282 0.00467111111111111 0.00478888888888889 0.00376727272727273 0.00380444444444444
chr_21 2680001 2690000 0.00599487179487179 0.00734666666666667 0.00730666666666667 0.00611272727272727 0.00706444444444444
chr_21 2690001 2700000 0.00507435897435897 0.00746 0.00651111111111111 0.00580363636363636 0.00660222222222222
chr_21 2700001 2710000 0.00532564102564103 0.00654888888888889 0.00612 0.00521454545454545 0.00563333333333333
chr_21 2710001 2720000 0.00593333333333333 0.00742888888888889 0.00688222222222222 0.00633090909090909 0.00749111111111111
chr_21 2720001 2730000 0.00615897435897436 0.00665333333333333 0.00648666666666667 0.00508363636363636 0.00708666666666667
chr_21 2730001 2740000 0.00494102564102564 0.00615111111111111 0.00595333333333333 0.00507636363636364 0.00597333333333333
chr_21 2740001 2750000 0.00622564102564103 0.00747111111111111 0.00706222222222222 0.00610181818181818 0.00655111111111111
chr_21 2750001 2760000 0.00433846153846154 0.00506 0.00488222222222222 0.00461818181818182 0.00436
chr_21 2760001 2770000 0.00541794871794872 0.00678666666666667 0.00672888888888889 0.00573454545454545 0.00612666666666667
chr_21 2770001 2780000 0.00651538461538462 0.00713333333333333 0.00737555555555556 0.00646909090909091 0.00616888888888889
chr_21 2780001 2790000 0.00464358974358974 0.00506888888888889 0.00510666666666667 0.00454545454545455 0.00494444444444444
chr_21 2790001 2800000 0.00386923076923077 0.00445555555555556 0.00389555555555556 0.00322909090909091 0.00323555555555556
chr_21 2800001 2810000 0.00408974358974359 0.00505777777777778 0.00481111111111111 0.00397454545454545 0.00443333333333333
chr_21 2810001 2820000 0.0034 0.00402666666666667 0.00380888888888889 0.00290909090909091 0.00375333333333333
chr_21 2820001 2830000 0.00296410256410256 0.00349555555555556 0.00303777777777778 0.00261818181818182 0.00294
chr_21 2830001 2840000 0.00324358974358974 0.00393777777777778 0.00367777777777778 0.00312727272727273 0.00339777777777778
chr_21 2840001 2850000 0.00374358974358974 0.00392444444444444 0.00358444444444444 0.00348 0.00395111111111111
chr_21 2850001 2860000 0.00383333333333333 0.00468222222222222 0.00380666666666667 0.00370181818181818 0.00442222222222222
chr_21 2860001 2870000 0.00743589743589744 0.00765777777777778 0.00801555555555556 0.00638545454545454 0.00707111111111111
chr_21 2870001 2880000 0.00800769230769231 0.00988444444444445 0.00904888888888889 0.00715636363636364 0.00873333333333333
chr_21 2880001 2890000 0.00520512820512821 0.00582666666666667 0.00505555555555556 0.0042 0.00548222222222222
chr_21 2890001 2900000 0.00655897435897436 0.00705111111111111 0.00652666666666667 0.00511636363636364 0.00693777777777778
chr_21 2900001 2910000 0.00662051282051282 0.00764222222222222 0.00703111111111111 0.00578545454545455 0.00773111111111111
chr_21 2910001 2920000 0.00427179487179487 0.00542444444444444 0.00526 0.00387272727272727 0.00578222222222222
chr_21 2920001 2930000 0.00558974358974359 0.00639555555555556 0.00578444444444444 0.00504363636363636 0.00601111111111111
chr_21 2930001 2940000 0.00647948717948718 0.00852666666666667 0.00863555555555556 0.00645454545454545 0.0075
chr_21 2940001 2950000 0.00628974358974359 0.00832444444444444 0.00783777777777778 0.00670181818181818 0.00731111111111111
chr_21 2950001 2960000 0.0029025641025641 0.00371111111111111 0.00348666666666667 0.00291272727272727 0.00362
chr_21 2960001 2970000 0.00547179487179487 0.00698222222222222 0.00621333333333333 0.00564 0.00650444444444445
chr_21 2970001 2980000 0.00405384615384615 0.00539333333333333 0.00475777777777778 0.00496727272727273 0.00538666666666667
chr_21 2980001 2990000 0.00322564102564103 0.00416 0.00383777777777778 0.00369090909090909 0.00384888888888889
chr_21 2990001 3e+06 0.00381282051282051 0.00450444444444444 0.00484444444444444 0.00421818181818182 0.00463777777777778
chr_21 3000001 3010000 0.00295641025641026 0.00294666666666667 0.00277111111111111 0.00282545454545455 0.00239777777777778
chr_21 3010001 3020000 0.00303589743589744 0.00404 0.00428666666666667 0.00359272727272727 0.00374
chr_21 3020001 3030000 0.00494102564102564 0.00539555555555556 0.00538444444444445 0.00502181818181818 0.00513777777777778
chr_21 3030001 3040000 0.00418461538461538 0.00506 0.00486888888888889 0.00448727272727273 0.00491333333333333
chr_21 3040001 3050000 0.00273333333333333 0.00424 0.00368444444444445 0.00286181818181818 0.00335555555555556
chr_21 3050001 3060000 0.00360769230769231 0.00467555555555556 0.00464444444444444 0.00354909090909091 0.00464666666666667
chr_21 3060001 3070000 0.0030948717948718 0.00493777777777778 0.00466444444444444 0.00348363636363636 0.00446
chr_21 3070001 3080000 0.00454871794871795 0.00786444444444444 0.00699777777777778 0.00539272727272727 0.00713111111111111
chr_21 3080001 3090000 0.00406410256410256 0.00671111111111111 0.00588222222222222 0.00443636363636364 0.00557555555555556
chr_21 3090001 3100000 0.00563076923076923 0.00637555555555556 0.00692444444444444 0.00527272727272727 0.00643555555555556
chr_21 3100001 3110000 0.00417948717948718 0.00554666666666667 0.00473333333333333 0.00367272727272727 0.00500666666666667
chr_21 3110001 3120000 0.00303589743589744 0.00443777777777778 0.00399555555555556 0.00313090909090909 0.00478222222222222
chr_21 3120001 3130000 0.00469487179487179 0.00625333333333333 0.00480666666666667 0.00404 0.00566444444444444
chr_21 3130001 3140000 0.00416153846153846 0.00616666666666667 0.00594222222222222 0.00429090909090909 0.00634222222222222
chr_21 3140001 3150000 0.00308717948717949 0.00560222222222222 0.00490444444444444 0.00305090909090909 0.00496
chr_21 3150001 3160000 0.00368974358974359 0.00575111111111111 0.00554666666666667 0.00386181818181818 0.00582222222222222
chr_21 3160001 3170000 0.00320769230769231 0.00516444444444444 0.00464222222222222 0.00349818181818182 0.00484444444444444
chr_21 3170001 3180000 0.00347179487179487 0.00576 0.00496 0.00428 0.00525333333333333
chr_21 3180001 3190000 0.00285384615384615 0.00467777777777778 0.00466 0.00422545454545455 0.00414
chr_21 3190001 3200000 0.00347692307692308 0.00530888888888889 0.00474666666666667 0.00502545454545454 0.00456222222222222
chr_21 3200001 3210000 0.00416410256410256 0.00660444444444444 0.00624888888888889 0.00527272727272727 0.00624
chr_21 3210001 3220000 0.00495128205128205 0.00687777777777778 0.00678222222222222 0.00488363636363636 0.00575111111111111
chr_21 3220001 3230000 0.00393333333333333 0.00509111111111111 0.00523333333333333 0.00429454545454545 0.00487333333333333
chr_21 3230001 3240000 0.00411538461538462 0.00513777777777778 0.00535333333333333 0.00450181818181818 0.00532
chr_21 3240001 3250000 0.00424615384615385 0.00664222222222222 0.00613333333333333 0.00544363636363636 0.00558444444444444
chr_21 3250001 3260000 0.00318461538461538 0.00556888888888889 0.00531777777777778 0.00402545454545454 0.00473555555555556
chr_21 3260001 3270000 0.00351025641025641 0.00494222222222222 0.00457555555555556 0.00442181818181818 0.00469111111111111
chr_21 3270001 3280000 0.00502564102564103 0.00736888888888889 0.00703333333333333 0.00591636363636364 0.00688222222222222
chr_21 3280001 3290000 0.00483589743589744 0.00646666666666667 0.00642 0.00585090909090909 0.00676888888888889
chr_21 3290001 3300000 0.00482307692307692 0.00773111111111111 0.00663777777777778 0.00572727272727273 0.00711333333333333
chr_21 3300001 3310000 0.00278974358974359 0.00461555555555556 0.00388 0.00341818181818182 0.0046
chr_21 3310001 3320000 0.00347692307692308 0.00538444444444445 0.00465555555555556 0.00477454545454545 0.00483333333333333
chr_21 3320001 3330000 0.00296153846153846 0.00397333333333333 0.00463111111111111 0.00401454545454545 0.00398444444444444
chr_21 3330001 3340000 0.00435897435897436 0.00636222222222222 0.00644222222222222 0.00539636363636364 0.00603777777777778
chr_21 3340001 3350000 0.00375128205128205 0.00686444444444444 0.00660888888888889 0.00537818181818182 0.00617111111111111
chr_21 3350001 3360000 0.00314871794871795 0.00558 0.00529333333333333 0.00485090909090909 0.00555777777777778
chr_21 3360001 3370000 0.00396666666666667 0.00515111111111111 0.00517555555555556 0.00516 0.00486222222222222
chr_21 3370001 3380000 0.00298974358974359 0.00584222222222222 0.00591333333333333 0.00504727272727273 0.00550444444444444
chr_21 3380001 3390000 0.00452051282051282 0.00778444444444444 0.00777555555555556 0.00617090909090909 0.00783333333333333
chr_21 3390001 3400000 0.00368717948717949 0.00622666666666667 0.00661111111111111 0.00530181818181818 0.00536444444444444
chr_21 3400001 3410000 0.00452820512820513 0.00669555555555556 0.00588444444444444 0.00518909090909091 0.0059
chr_21 3410001 3420000 0.0044051282051282 0.00625111111111111 0.00621333333333333 0.00586181818181818 0.00629777777777778
chr_21 3420001 3430000 0.00405384615384615 0.00592 0.0055 0.00457090909090909 0.00526
chr_21 3430001 3440000 0.00446153846153846 0.00640666666666667 0.00639333333333333 0.00506545454545455 0.00565777777777778
chr_21 3440001 3450000 0.00657435897435897 0.00753111111111111 0.00816 0.00704363636363636 0.00812888888888889
chr_21 3450001 3460000 0.00317435897435897 0.00466444444444444 0.00448222222222222 0.00389454545454545 0.00407111111111111
chr_21 3460001 3470000 0.00256153846153846 0.00370888888888889 0.00371333333333333 0.00267636363636364 0.00372888888888889
chr_21 3470001 3480000 0.00573076923076923 0.00699333333333333 0.00680666666666667 0.00590545454545455 0.00716222222222222
chr_21 3480001 3490000 0.00356666666666667 0.00440444444444444 0.00381777777777778 0.00401454545454545 0.00440222222222222
chr_21 3490001 3500000 0.00614358974358974 0.00797333333333333 0.00706 0.00709454545454545 0.00738222222222222
chr_21 3500001 3510000 0.00413333333333333 0.00557555555555556 0.00503777777777778 0.00522181818181818 0.00602222222222222
chr_21 3510001 3520000 0.00482051282051282 0.00649333333333333 0.00634444444444444 0.00541818181818182 0.00617111111111111
chr_21 3520001 3530000 0.00532820512820513 0.00659555555555556 0.00553555555555556 0.00549090909090909 0.00568444444444445
chr_21 3530001 3540000 0.00525641025641026 0.00702888888888889 0.00607777777777778 0.00500363636363636 0.00615333333333333
chr_21 3540001 3550000 0.0044051282051282 0.00590666666666667 0.00543111111111111 0.00391272727272727 0.00518222222222222
chr_21 3550001 3560000 0.00547435897435897 0.00765111111111111 0.00737333333333333 0.00510181818181818 0.00703111111111111
chr_21 3560001 3570000 0.00484102564102564 0.00572666666666667 0.00614888888888889 0.00473090909090909 0.00545333333333333
chr_21 3570001 3580000 0.00503589743589744 0.00509111111111111 0.00598222222222222 0.00467636363636364 0.00520666666666667
chr_21 3580001 3590000 0.00517692307692308 0.00618444444444444 0.00587555555555556 0.00504363636363636 0.00581333333333333
chr_21 3590001 3600000 0.00393589743589744 0.00386888888888889 0.00388222222222222 0.00401090909090909 0.00378888888888889
chr_21 3600001 3610000 0.00477179487179487 0.00569777777777778 0.00549333333333333 0.00494181818181818 0.00462444444444444
chr_21 3610001 3620000 0.00486666666666667 0.00622222222222222 0.00654666666666667 0.0046 0.00521111111111111
chr_21 3620001 3630000 0.00448717948717949 0.00600888888888889 0.00496444444444444 0.00341818181818182 0.00553777777777778
chr_21 3630001 3640000 0.00578461538461538 0.00670888888888889 0.00632888888888889 0.00504363636363636 0.00652666666666667
chr_21 3640001 3650000 0.00421538461538462 0.00563555555555556 0.00485111111111111 0.00353090909090909 0.00513777777777778
chr_21 3650001 3660000 0.00697179487179487 0.00767777777777778 0.00735333333333333 0.00557818181818182 0.00767777777777778
chr_21 3660001 3670000 0.00482820512820513 0.00518222222222222 0.00482 0.00396363636363636 0.00550444444444444
chr_21 3670001 3680000 0.0053974358974359 0.00664888888888889 0.00630444444444444 0.00549090909090909 0.00672
chr_21 3680001 3690000 0.00651794871794872 0.00720222222222222 0.00697777777777778 0.00530181818181818 0.00749333333333333
chr_21 3690001 3700000 0.00479230769230769 0.00592 0.00559333333333333 0.00440727272727273 0.00575111111111111
chr_21 3700001 3710000 0.00325641025641026 0.00431777777777778 0.00371555555555556 0.00296 0.00435111111111111
chr_21 3710001 3720000 0.00357179487179487 0.00418 0.00363333333333333 0.00374909090909091 0.00373111111111111
chr_21 3720001 3730000 0.00523846153846154 0.00635333333333333 0.00644222222222222 0.00504363636363636 0.00604666666666667
chr_21 3730001 3740000 0.00485384615384615 0.00521333333333333 0.00583333333333333 0.00434181818181818 0.00566666666666667
chr_21 3740001 3750000 0.00675384615384615 0.00772444444444444 0.00751555555555555 0.00626909090909091 0.00810444444444445
chr_21 3750001 3760000 0.00545128205128205 0.00525777777777778 0.00565555555555556 0.00492727272727273 0.00519777777777778
chr_21 3760001 3770000 0.00674615384615385 0.00736666666666667 0.00718222222222222 0.00628 0.00622
chr_21 3770001 3780000 0.00618461538461538 0.00756222222222222 0.00686444444444444 0.00528 0.00661333333333333
chr_21 3780001 3790000 0.00543589743589744 0.00676 0.00545555555555556 0.00518909090909091 0.00580444444444444
chr_21 3790001 3800000 0.00632820512820513 0.00723777777777778 0.00670222222222222 0.00622909090909091 0.00641111111111111
chr_21 3800001 3810000 0.00600512820512821 0.00665555555555556 0.00623777777777778 0.00618909090909091 0.00590666666666667
chr_21 3810001 3820000 0.00447692307692308 0.00506222222222222 0.00516444444444444 0.00359636363636364 0.00494888888888889
chr_21 3820001 3830000 0.00482820512820513 0.00591555555555556 0.00516 0.00476363636363636 0.00551111111111111
chr_21 3830001 3840000 0.00437179487179487 0.00578444444444444 0.00550888888888889 0.00485090909090909 0.00518444444444444
chr_21 3840001 3850000 0.00433846153846154 0.00609111111111111 0.00542 0.00390545454545455 0.00548222222222222
chr_21 3850001 3860000 0.00467948717948718 0.00597777777777778 0.00582888888888889 0.00481818181818182 0.00453333333333333
chr_21 3860001 3870000 0.00293076923076923 0.00376888888888889 0.00332 0.00313454545454545 0.00346444444444444
chr_21 3870001 3880000 0.00784102564102564 0.00840666666666667 0.00793333333333333 0.00734909090909091 0.00698666666666667
chr_21 3880001 3890000 0.00633846153846154 0.00692222222222222 0.00612444444444444 0.00517090909090909 0.00562666666666667
chr_21 3890001 3900000 0.00568974358974359 0.00595777777777778 0.00618666666666667 0.00548727272727273 0.00564
chr_21 3900001 3910000 0.00512307692307692 0.00589333333333333 0.00636666666666667 0.00501818181818182 0.00557111111111111
chr_21 3910001 3920000 0.00654102564102564 0.00771333333333333 0.00726888888888889 0.00698545454545454 0.00720444444444444
chr_21 3920001 3930000 0.00471538461538462 0.00641777777777778 0.00592222222222222 0.0048 0.00737333333333333
chr_21 3930001 3940000 0.00490512820512821 0.00685555555555556 0.00566444444444444 0.00530545454545455 0.00548222222222222
chr_21 3940001 3950000 0.00429230769230769 0.00457777777777778 0.00414 0.00377818181818182 0.00455777777777778
chr_21 3950001 3960000 0.00468461538461538 0.00645555555555556 0.00620888888888889 0.00493454545454545 0.0062
chr_21 3960001 3970000 0.00613846153846154 0.00705333333333333 0.00749333333333333 0.00649090909090909 0.00702666666666667
chr_21 3970001 3980000 0.00526410256410256 0.00724666666666667 0.00570666666666667 0.00480363636363636 0.00659555555555556
chr_21 3980001 3990000 0.00548461538461538 0.00680444444444445 0.00641555555555556 0.00489090909090909 0.00458
chr_21 3990001 4e+06 0.00555128205128205 0.00640666666666667 0.00626888888888889 0.00463636363636364 0.00657111111111111
chr_21 4000001 4010000 0.0037025641025641 0.00408666666666667 0.00432666666666667 0.00313454545454545 0.00334444444444444
chr_21 4010001 4020000 0.00301282051282051 0.00361555555555556 0.00354444444444444 0.00279272727272727 0.00294444444444444
chr_21 4020001 4030000 0.00342564102564103 0.00458222222222222 0.00401555555555556 0.00338545454545455 0.00466888888888889
chr_21 4030001 4040000 0.00429230769230769 0.00591333333333333 0.00463333333333333 0.00443272727272727 0.00424666666666667
chr_21 4040001 4050000 0.00267435897435897 0.00391333333333333 0.00264888888888889 0.00310545454545455 0.00310444444444444
chr_21 4050001 4060000 0.00301282051282051 0.00458888888888889 0.00400444444444444 0.00318909090909091 0.00387777777777778
chr_21 4060001 4070000 0.00497435897435897 0.00645111111111111 0.00564444444444444 0.00478181818181818 0.00553333333333333
chr_21 4070001 4080000 0.00394615384615385 0.00524222222222222 0.00492 0.00392727272727273 0.00344444444444444
chr_21 4080001 4090000 0.00553589743589744 0.00577555555555556 0.00611555555555556 0.00545454545454545 0.00374888888888889
chr_21 4090001 4100000 0.00601794871794872 0.00648222222222222 0.00604 0.00608727272727273 0.00695777777777778
chr_21 4100001 4110000 0.00280512820512821 0.00360444444444444 0.00282888888888889 0.00280727272727273 0.00288666666666667
chr_21 4110001 4120000 0.00553846153846154 0.00572 0.00517333333333333 0.00542181818181818 0.00404222222222222
chr_21 4120001 4130000 0.00539230769230769 0.00678222222222222 0.00637555555555556 0.00526181818181818 0.00576222222222222
chr_21 4130001 4140000 0.00581025641025641 0.0058 0.00716444444444444 0.00504 0.00580222222222222
chr_21 4140001 4150000 0.00284358974358974 0.00372444444444444 0.00306444444444444 0.00321090909090909 0.00344
chr_21 4150001 4160000 0.00474102564102564 0.00517777777777778 0.00441555555555556 0.00465818181818182 0.00451333333333333
chr_21 4160001 4170000 0.00702564102564103 0.00744444444444444 0.00715111111111111 0.00653090909090909 0.00614888888888889
chr_21 4170001 4180000 0.00627948717948718 0.00655777777777778 0.00608888888888889 0.00558181818181818 0.0055
chr_21 4180001 4190000 0.00512564102564103 0.00561777777777778 0.00517111111111111 0.00512 0.00492666666666667
chr_21 4190001 4200000 0.00508461538461538 0.00607111111111111 0.00614666666666667 0.00465090909090909 0.00528888888888889
chr_21 4200001 4210000 0.00336410256410256 0.00391777777777778 0.00365555555555556 0.00319636363636364 0.00361333333333333
chr_21 4210001 4220000 0.00459230769230769 0.00554666666666667 0.00505333333333333 0.00478181818181818 0.00497777777777778
chr_21 4220001 4230000 0.00478717948717949 0.00563555555555556 0.00531333333333333 0.00486545454545455 0.00482
chr_21 4230001 4240000 0.00509230769230769 0.00569333333333333 0.00587777777777778 0.00457818181818182 0.00552666666666667
chr_21 4240001 4250000 0.00405641025641026 0.00464666666666667 0.00463111111111111 0.00403272727272727 0.00443333333333333
chr_21 4250001 4260000 0.00681025641025641 0.00729111111111111 0.00702666666666667 0.00649818181818182 0.0073
chr_21 4260001 4270000 0.00615641025641026 0.00705111111111111 0.00633111111111111 0.00549090909090909 0.00572666666666667
chr_21 4270001 4280000 0.00427948717948718 0.00504222222222222 0.00442666666666667 0.00435636363636364 0.00389111111111111
chr_21 4280001 4290000 0.0047 0.00622 0.00584666666666667 0.00490545454545455 0.00423555555555556
chr_21 4290001 4300000 0.00734871794871795 0.00837333333333333 0.00785555555555555 0.00691272727272727 0.00611111111111111
chr_21 4300001 4310000 0.00572820512820513 0.00649777777777778 0.00573333333333333 0.00530181818181818 0.00532666666666667
chr_21 4310001 4320000 0.00753589743589744 0.00853777777777778 0.00772444444444444 0.00764727272727273 0.00716222222222222
chr_21 4320001 4330000 0.00595384615384615 0.00654666666666667 0.00587111111111111 0.00551272727272727 0.00571555555555556
chr_21 4330001 4340000 0.00437435897435897 0.00606888888888889 0.00407777777777778 0.004 0.00435333333333333
chr_21 4340001 4350000 0.00375128205128205 0.00481777777777778 0.00454444444444444 0.00377090909090909 0.00362444444444444
chr_21 4350001 4360000 0.00377179487179487 0.00386444444444444 0.00378 0.00338909090909091 0.00366222222222222
chr_21 4360001 4370000 0.00276410256410256 0.00396666666666667 0.00321111111111111 0.00249818181818182 0.00285555555555556
chr_21 4370001 4380000 0.0037025641025641 0.00519555555555556 0.00452 0.00416727272727273 0.00438666666666667
chr_21 4380001 4390000 0.00643846153846154 0.00783777777777778 0.00706666666666667 0.00584363636363636 0.00623111111111111
chr_21 4390001 4400000 0.0074 0.00770888888888889 0.00679333333333333 0.00668363636363636 0.00562222222222222
chr_21 4400001 4410000 0.00655641025641026 0.00652 0.00657555555555556 0.00578545454545455 0.00643333333333333
chr_21 4410001 4420000 0.00595897435897436 0.00668222222222222 0.00705555555555556 0.00595636363636364 0.00558888888888889
chr_21 4420001 4430000 0.00607435897435897 0.00692444444444444 0.00588222222222222 0.00543272727272727 0.00649777777777778
chr_21 4430001 4440000 0.00366666666666667 0.00487555555555556 0.00457333333333333 0.00326545454545455 0.00323111111111111
chr_21 4440001 4450000 0.00181282051282051 0.00251333333333333 0.00267333333333333 0.00208727272727273 0.00242666666666667
chr_21 4450001 4460000 0.00409230769230769 0.00429333333333333 0.00427777777777778 0.00403636363636364 0.00366666666666667
chr_21 4460001 4470000 0.00590512820512821 0.00709555555555556 0.00659111111111111 0.00650181818181818 0.00639777777777778
chr_21 4470001 4480000 0.00504615384615385 0.00579333333333333 0.00512888888888889 0.00467636363636364 0.00452888888888889
chr_21 4480001 4490000 0.00613333333333333 0.00686444444444444 0.00635333333333333 0.00593090909090909 0.00564666666666667
chr_21 4490001 4500000 0.00616923076923077 0.00657555555555556 0.00590222222222222 0.00532727272727273 0.00653111111111111
chr_21 4500001 4510000 0.00576153846153846 0.00678666666666667 0.00619555555555556 0.00527272727272727 0.00678222222222222
chr_21 4510001 4520000 0.00649230769230769 0.00720222222222222 0.00625777777777778 0.00673454545454545 0.00684444444444444
chr_21 4520001 4530000 0.00633846153846154 0.00663111111111111 0.00670222222222222 0.00548727272727273 0.00651777777777778
chr_21 4530001 4540000 0.00438974358974359 0.00540666666666667 0.00483111111111111 0.00425090909090909 0.00475333333333333
chr_21 4540001 4550000 0.00653333333333333 0.00764222222222222 0.00635777777777778 0.00529818181818182 0.00673333333333333
chr_21 4550001 4560000 0.00560769230769231 0.00657111111111111 0.00650888888888889 0.00576363636363636 0.00649111111111111
chr_21 4560001 4570000 0.0076 0.0079 0.00754 0.00637090909090909 0.00778222222222222
chr_21 4570001 4580000 0.0071974358974359 0.00796222222222222 0.00777777777777778 0.00674181818181818 0.00823777777777778
chr_21 4580001 4590000 0.00485384615384615 0.00587333333333333 0.00597333333333333 0.00416 0.00531111111111111
chr_21 4590001 4600000 0.00504871794871795 0.005 0.00505333333333333 0.00478181818181818 0.00422222222222222
chr_21 4600001 4610000 0.00643333333333333 0.00733333333333333 0.00612666666666667 0.00670181818181818 0.00733555555555556
chr_21 4610001 4620000 0.00498717948717949 0.00541555555555556 0.00472222222222222 0.00438181818181818 0.00545555555555556
chr_21 4620001 4630000 0.00445384615384615 0.00549777777777778 0.00506888888888889 0.00456363636363636 0.00481333333333333
chr_21 4630001 4640000 0.00412051282051282 0.00498888888888889 0.00456222222222222 0.00389454545454545 0.00437777777777778
chr_21 4640001 4650000 0.00631282051282051 0.00626666666666667 0.00605333333333333 0.00552727272727273 0.00568444444444445
chr_21 4650001 4660000 0.00723333333333333 0.00817777777777778 0.00722222222222222 0.00683636363636364 0.00783555555555556
chr_21 4660001 4670000 0.00615384615384615 0.00745111111111111 0.00645777777777778 0.00588 0.00604222222222222
chr_21 4670001 4680000 0.00525128205128205 0.00639777777777778 0.006 0.0058 0.00550444444444444
chr_21 4680001 4690000 0.00356666666666667 0.00559555555555556 0.00465777777777778 0.00420363636363636 0.00475777777777778
chr_21 4690001 4700000 0.00538974358974359 0.00634444444444444 0.00672666666666667 0.00576727272727273 0.00640666666666667
chr_21 4700001 4710000 0.00336666666666667 0.00528888888888889 0.0048 0.00382181818181818 0.00517555555555556
chr_21 4710001 4720000 0.00516153846153846 0.00584666666666667 0.00624222222222222 0.00591272727272727 0.00524666666666667
chr_21 4720001 4730000 0.00483333333333333 0.00526222222222222 0.00519555555555556 0.00452 0.00510666666666667
chr_21 4730001 4740000 0.00555128205128205 0.00612222222222222 0.00603555555555556 0.00534545454545455 0.00582
chr_21 4740001 4750000 0.00447692307692308 0.00626222222222222 0.00536222222222222 0.00487636363636364 0.00455111111111111
chr_21 4750001 4760000 0.00577948717948718 0.00648 0.00627555555555556 0.00599636363636364 0.00581555555555556
chr_21 4760001 4770000 0.00471025641025641 0.00539555555555556 0.00555111111111111 0.00440727272727273 0.00431555555555556
chr_21 4770001 4780000 0.00477692307692308 0.00601555555555556 0.00637555555555556 0.00512 0.00567777777777778
chr_21 4780001 4790000 0.0047025641025641 0.00658666666666667 0.00634 0.00506181818181818 0.00586444444444444
chr_21 4790001 4800000 0.00571025641025641 0.00707777777777778 0.00618666666666667 0.00559272727272727 0.00674
chr_21 4800001 4810000 0.00514615384615385 0.00666666666666667 0.00712444444444444 0.00578545454545455 0.00602666666666667
chr_21 4810001 4820000 0.00528717948717949 0.00664 0.00593333333333333 0.00609818181818182 0.00604888888888889
chr_21 4820001 4830000 0.00486923076923077 0.00535333333333333 0.00487111111111111 0.00420363636363636 0.00508888888888889
chr_21 4830001 4840000 0.00410769230769231 0.00448444444444444 0.00416666666666667 0.00421818181818182 0.00422
chr_21 4840001 4850000 0.00263846153846154 0.00284 0.00251777777777778 0.00237818181818182 0.00249777777777778
chr_21 4850001 4860000 0.00316153846153846 0.00394888888888889 0.00337333333333333 0.00285454545454545 0.00317333333333333
chr_21 4860001 4870000 0.00382564102564103 0.00461777777777778 0.00388222222222222 0.00358545454545455 0.00399333333333333
chr_21 4870001 4880000 0.0038 0.00422666666666667 0.00352888888888889 0.00305090909090909 0.00338888888888889
chr_21 4880001 4890000 0.00476153846153846 0.00591111111111111 0.00520444444444444 0.00523636363636364 0.00470222222222222
chr_21 4890001 4900000 0.00601025641025641 0.0075 0.00693555555555556 0.00612363636363636 0.00677555555555556
chr_21 4900001 4910000 0.00493333333333333 0.00560888888888889 0.00496666666666667 0.00417090909090909 0.00465777777777778
chr_21 4910001 4920000 0.00432564102564103 0.00584222222222222 0.00552 0.00430181818181818 0.00504888888888889
chr_21 4920001 4930000 0.00367948717948718 0.00433111111111111 0.00405777777777778 0.00354909090909091 0.00390666666666667
chr_21 4930001 4940000 0.00311538461538462 0.00394888888888889 0.00342 0.00307272727272727 0.00299777777777778
chr_21 4940001 4950000 0.00395384615384615 0.00512888888888889 0.00432222222222222 0.00404 0.00438888888888889
chr_21 4950001 4960000 0.00380512820512821 0.00406 0.0034 0.00363272727272727 0.00396222222222222
chr_21 4960001 4970000 0.00403589743589744 0.00529333333333333 0.00452444444444444 0.00410909090909091 0.00421111111111111
chr_21 4970001 4980000 0.00512820512820513 0.00502666666666667 0.00456666666666667 0.00456363636363636 0.00461555555555556
chr_21 4980001 4990000 0.00567692307692308 0.00656444444444444 0.00682222222222222 0.00591636363636364 0.00670666666666667
